SMILES,Adduct,True CCS,vpa,bond_lengths
CC(=O)OC5CC(=O)O[C@@](C)(C)[C@@H]6CC(=O)[C@]3(C)[C@H](CC[C@@]2(C)[C@@H](OC(=O)[C@H]1O[C@]123)c4ccoc4)[C@@]56C,[M-H]-,219.9013263,262.3666666666667,"[1.5031509970660566, 1.2228240596982853, 1.3600904389670223, 1.4497546204081464, 1.5212391251956645, 1.4983980869221558, 1.223061217646444, 1.3468146968403205, 1.4423820346571459, 1.5445269175579839, 1.5417769766817315, 1.5832415153256998, 1.5370120480429144, 1.506534893313473, 1.2294447029194089, 1.531718066146126, 1.5491360594894505, 1.5750981500792927, 1.5495225709897722, 1.537957630103231, 1.5443529313241362, 1.5505756477011226, 1.5737095813763875, 1.4622922907603888, 1.3632339505722715, 1.226374349338104, 1.4778995600441556, 1.4210994541345543, 1.4572349054142986, 1.5118177512484592, 1.4321894505771984, 1.372708156245421, 1.3536970505509536, 1.3596223212888277, 1.628338982036105, 1.540526516203686, 1.5277856154607241, 1.5475164136023791, 1.578103583665048, 1.3776321774818694, 1.5989616168898262, 1.598215418100171]"
C1C(CC[C@@]2(CC[C@]3([C@@]4(CC[C@H]5C([C@H]([C@@H](C[C@@]5([C@H]4CC=C3[C@H]12)C)O)O)(C)C)C)C)C(=O)O)(C)C,[M-H]-,222.5352747,272.1666666666667,"[1.5447574046024999, 1.5314595142269016, 1.521309713503936, 1.5455571908971293, 1.55301830440596, 1.528915395543812, 1.5598246098368278, 1.6370571573765513, 1.5574427601155814, 1.5323768036520875, 1.5410308907631383, 1.5745630551013754, 1.553734564118745, 1.5336362201797507, 1.5288334556601018, 1.5593425688718698, 1.5957233690449961, 1.5440414369064892, 1.4972731911231345, 1.3483899728821185, 1.5433093553458526, 1.5500909231301279, 1.43705151097999, 1.4327051497446706, 1.5415480083542508, 1.5542336532598213, 1.5537752876432764, 1.5564644650542925, 1.5416037742966535, 1.2209916473478644, 1.3483418637612674, 1.5417415480313053, 1.5458733790803774, 1.5541014165371585, 1.5638648158039055, 1.5376796860168482, 1.5798892798808264, 1.5749078097574551]"
[C@@H]1([C@H](O)[C@@H]([C@H](O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2c2c(cc(c3c2oc(cc3=O)c2ccc(cc2)O)O)O)CO)O)O)O[C@@H]1C)O)O,[M-H]-,227.6164041,284.83333333333337,"[1.5350142282299124, 1.439310291468309, 1.5502324951349975, 1.5519372105795484, 1.4272302097440384, 1.4442417564495413, 1.5333999434357222, 1.5284984348418604, 1.5331155121351774, 1.4316496394698872, 1.4379422889136522, 1.5227099994803417, 1.4070261469935341, 1.3969588903193602, 1.38941210520413, 1.3955101710356468, 1.3971993480976344, 1.3761359919966452, 1.3817446855907647, 1.3388919232478145, 1.4680558383247717, 1.2262355392905133, 1.4762578800495263, 1.4038037508250978, 1.3982127148983294, 1.388107750849303, 1.390570226172073, 1.3986311470447024, 1.3633252513953664, 1.3688466069122136, 1.3678746224957261, 1.535948938470535, 1.4276070972782902, 1.433551932015744, 1.4426482340756366, 1.425632325683703, 1.4344610578964572, 1.5278516250685357, 1.4394293455264784, 1.434961562480914, 1.5521525357253205, 1.5457579285297094, 1.4099515438694201, 1.4043596201501418, 1.4677935266805746]"
C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)/C=C/C=C(\C)/C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O,[M-H]-,310.8039717,524.7,"[1.5063752615495132, 1.3495442261396247, 1.4499510234353277, 1.345028059438974, 1.4497028527455207, 1.3516540934260102, 1.512259032616563, 1.4678273041686563, 1.3459522562186148, 1.4519473111422525, 1.3477444454304688, 1.5036419244249313, 1.4866971053969706, 1.2202306598850625, 1.3483239981484942, 1.4291985195092747, 1.5395860202626748, 1.5339875741331364, 1.548265880230002, 1.5397377692496035, 1.4323228988367538, 1.5473752999651662, 1.4233091697923743, 1.4376548310884383, 1.5502234362140137, 1.5410421470388032, 1.5347603502021734, 1.5328571052539977, 1.4392829232419704, 1.5402052715598364, 1.4375152817975163, 1.4379919745917933, 1.4423346145633245, 1.4377474634456253, 1.4402759541105767, 1.4389816925377261, 1.4348798795759365, 1.4664488738820949, 1.3443777681279283, 1.4516928975482604, 1.345426961271718, 1.4975131916489972, 1.4996427074190621, 1.224997425701086, 1.3574384619026603, 1.4314628859324479, 1.5447503276457393, 1.547280919234761, 1.531902256753073, 1.5452403550141816, 1.4438082525195024, 1.5395780134387405, 1.4266110818725766, 1.4334068838980114, 1.5563817569891638, 1.5378894969491355, 1.5472623261198286, 1.5396477658843448, 1.4295450987187903, 1.5338729769831376, 1.425641086578192, 1.4368570891548513, 1.4321691870034872, 1.4461238256342466, 1.4296195256153763, 1.4384381612179475, 1.443130918336906, 1.4334403622368161, 1.4406235278569837, 1.437734893020938, 1.43462245449048]"
C(=O)(/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)\C)\C)/C)/C)O[C@H]1[C@@H]([C@@H]([C@@H]([C@H](O1)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O,[M-H]-,280.8653338,440.5,"[1.21528763112207, 1.4901149995871759, 1.3469023478555195, 1.4480763276126845, 1.3452509119282345, 1.469223703412021, 1.3508123242397425, 1.451313155373607, 1.3444466783025548, 1.4502846210840894, 1.3527378474887333, 1.4650807556807932, 1.3418902720131354, 1.453927756977727, 1.3512968725923076, 1.4976707864205936, 1.224633757473329, 1.3564951739211502, 1.4341321455538396, 1.5487662790903987, 1.5390298023596922, 1.5338984467104724, 1.5300408065968034, 1.4290678121694524, 1.5320905461721304, 1.421077078560437, 1.4340565039014368, 1.4401128293821783, 1.4376511873008058, 1.4994425207378632, 1.5076399522471917, 1.514072397640934, 1.5014739453103376, 1.3472473989407237, 1.4294277520643457, 1.5495274341617655, 1.5399641194961826, 1.527852632715653, 1.5408328280679497, 1.4439506921553154, 1.541603314681746, 1.431719718185341, 1.4348156469615287, 1.551187596543886, 1.5438102352711647, 1.5276633259926395, 1.5401184300107191, 1.4341405663040117, 1.5422435451139411, 1.4279645049182064, 1.439560661223849, 1.4335828646412383, 1.4460075556347078, 1.4311825554450084, 1.4476081073978422, 1.4377973702764386, 1.4334415473270001, 1.4295824380769606, 1.42118666226228]"
CCOC(=O)c1cc(OC)c(O)cc1,[M-H]-,144.1242072,125.03333333333335,"[1.517102706019519, 1.4356325501695117, 1.3566129228356187, 1.2204820627019528, 1.4895944222112685, 1.4068751383015112, 1.3957357607481689, 1.3715196436539072, 1.4233802145713819, 1.4002849410620561, 1.3682120589561357, 1.3885126309365088, 1.3937199609074793, 1.4035356183487662]"
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O,[M-H]-,210.1378856,239.7666666666667,"[1.3964774741541757, 1.3848752679214842, 1.3918061955574434, 1.3912237914025574, 1.4061886234207683, 1.4750412428570692, 1.3409522679672186, 1.469799354948855, 1.2260845154084705, 1.4680408759977723, 1.3954789120488202, 1.39286109137569, 1.3991843079430233, 1.3968708065528022, 1.3981115538195208, 1.3742447804343008, 1.3672244497794104, 1.4377271971856305, 1.538006331320271, 1.5343950606273957, 1.5368675740897169, 1.533328777300742, 1.4350234800177537, 1.5420817842468144, 1.4224915136177785, 1.441547590594415, 1.4397856492653889, 1.4388005847541199, 1.3678841070402845, 1.3690830616890237, 1.363904950132504, 1.4069538442939138, 1.387367728320848, 1.3914002086416324, 1.430807532436449]"
COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,[M-H]-,197.3821332,212.76666666666665,"[1.4234446636590676, 1.3729583642433167, 1.3969282840804056, 1.4086229482709482, 1.4084928501607128, 1.3973150435693544, 1.3949513601351133, 1.3741649028669265, 1.3697404238819606, 1.4254821370392585, 1.531792014582599, 1.5301905044838924, 1.5175785406502058, 1.5068454232346407, 1.4370865298717959, 1.3734066206816113, 1.2198206399119027, 1.518626388651685, 1.5235779639902103, 1.408204476496111, 1.3780071058087386, 1.3729591606251614, 1.3776591425003866, 1.4090649496422423, 1.3592998564665169, 1.443091263801383, 1.4438990479518479, 1.424310448493137, 1.4004918964915776, 1.5417153318766834, 1.5002470692226642, 1.4330264373979507, 1.3599345531942608]"
COc1cc(c2c(c1)oc(=O)c1c2oc2cc(c(cc12)O)O)O,[M-H]-,168.6658664,164.46666666666667,"[1.42232539326187, 1.3681947498954792, 1.403377564473163, 1.3956752514314845, 1.3898222988568278, 1.4035783467213674, 1.3942527919278715, 1.4332987969808315, 1.420430077991703, 1.2257246663739514, 1.4430963525867546, 1.3694640315007258, 1.3519777503588162, 1.3692800859458956, 1.3923525061110114, 1.3909820909047863, 1.3962307056564691, 1.396132236090607, 1.4095032385937314, 1.3697102296975792, 1.3684648818676335, 1.3662540251062167, 1.3952809928850838, 1.4175269006616233, 1.4355353366943757, 1.3997084837258755]"
CC1CC2C(C2(C)C)C3C=C(C(C4(C1(C3=O)C=C(C4O)C)O)O)CO,[M-H]-,184.4073688,193.33333333333334,"[1.5381927983585584, 1.564612541569651, 1.4749045444790518, 1.5109001675710787, 1.5273846323058424, 1.509769847959026, 1.5086687906806255, 1.5034887228457106, 1.5070794126142624, 1.350860799171271, 1.5197816864771296, 1.5328307583332663, 1.5641705176824268, 1.543580142354037, 1.2400539269066473, 1.552154144271406, 1.3431104655547708, 1.499439295305595, 1.4269326217363216, 1.484352166218049, 1.48403585278634, 1.416787747026778, 1.5199708468603434, 1.4161702178892828, 1.6077058707550518, 1.513846178305526, 1.5627875720726285, 1.5543690271649295]"
O=C(OC)C2=CO[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]3[C@@H]2[C@H](O)C[C@]3(C)OC(C)=O,[M-H]-,208.1894437,237.6,"[1.2197871090264258, 1.3597677577415221, 1.4287614184461699, 1.484157022250726, 1.3394092402353512, 1.3669157719448193, 1.4376737980235206, 1.430745878242153, 1.434492157448105, 1.4320626196369177, 1.4330181564756708, 1.534329605541244, 1.4282891425018636, 1.5361346644937866, 1.43512746132106, 1.5432933985012454, 1.435458036409991, 1.5350734243085533, 1.4339759598743866, 1.5404303386725395, 1.5420212770217565, 1.5401064597792973, 1.4182758340160362, 1.5339958766334283, 1.5446882705354121, 1.527268637425874, 1.4596269606098786, 1.3605987749243944, 1.4970261909658193, 1.2218950788303187, 1.5488315519318319, 1.4973878361698094, 1.5470616300954911]"
[C@@H]1([C@H]2[C@@H](C(=CO1)C(=O)O)CC=C2CO)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O1)CO,[M-H]-,184.1686905,199.93333333333334,"[1.5479225819843452, 1.5467099538728193, 1.4935857253476916, 1.3376201121982698, 1.361575611282248, 1.474455868322802, 1.2170037522387707, 1.3414206966871225, 1.538170674768558, 1.4918832484994407, 1.3416295943130225, 1.492940258400097, 1.4172460571782197, 1.42810547597737, 1.4255745716616186, 1.5500117748655435, 1.4380229486668445, 1.531211742752518, 1.4396266526026675, 1.527232482276413, 1.432836711395535, 1.5288128395461185, 1.431153943874699, 1.533130272288426, 1.4287289646555075, 1.4329521873420183, 1.4354679556087016, 1.5189561556923208]"
COC(=O)C1=CO[C@H]([C@@H]2C(=CC[C@H]12)CO)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O,[M-H]-,184.5960367,205.86666666666665,"[1.4285358370510224, 1.3552084731467429, 1.2217424515455018, 1.4846608285355534, 1.3395120863229326, 1.3656760586010945, 1.4353103976254606, 1.5420866214447542, 1.5140979007051847, 1.3408112431940562, 1.492152485088208, 1.5380178232928527, 1.487923004360998, 1.4162501632082432, 1.4378627833336555, 1.4344420193232552, 1.5421421833437183, 1.5360228634713, 1.543680500988665, 1.5407973603334901, 1.5372358035163423, 1.4242539594889416, 1.4318021345199794, 1.4324249623748129, 1.4397071365633176, 1.4338645952347544, 1.4961793421578584, 1.429627524572845, 1.5470976276529753]"
Oc1cc(O)cc2OC(=CC(=O)c12)c6cc(c5c(O)cc(O)c3c5OC(=CC3=O)c4ccc(O)cc4)c(OC)cc6,[M-H]-,221.4396404,292.5,"[1.3689238726551871, 1.3933599651616586, 1.3923954659476112, 1.3639009048348711, 1.392610504567488, 1.3946459211356517, 1.3727267156308958, 1.3867956699961317, 1.3415462657582582, 1.4695292129101196, 1.226201653660703, 1.4671381652391435, 1.4759023326782807, 1.4020062139913498, 1.408568778963228, 1.4758788414475348, 1.4033516083810116, 1.3695875384978344, 1.3931869606147764, 1.394887486193728, 1.3652885707424243, 1.4002212128442078, 1.4012854360491895, 1.3781215679956282, 1.3794488328804055, 1.337714694676347, 1.473274101406784, 1.2235927934300361, 1.4769587894802014, 1.404873189238733, 1.3989109329659684, 1.389791741953785, 1.3628693107751473, 1.3883253118204664, 1.3967793584365882, 1.4087672363457067, 1.3714712207497424, 1.4226431604964618, 1.3970721618120834, 1.3993792109130119, 1.3990408983858345, 1.3933840051468283, 1.4823879279908139, 1.4044073374061004, 1.4127439808908653, 1.4001980950373831]"
CCCCCCCCCCCCCCCC1=CC=CC(O)=C1C(O)=O,[M-H]-,190.917685,227.46666666666664,"[1.5207044528364533, 1.530756208737263, 1.5308239766022793, 1.532155285745518, 1.531200053858132, 1.5329168896177752, 1.53074599468837, 1.530076880989884, 1.532177324989836, 1.533111100338996, 1.5319391409394427, 1.5341145795146955, 1.5332398759126435, 1.5297581452134719, 1.5155479239582381, 1.4130617787924542, 1.3933744737080975, 1.3873184027812206, 1.3936848140558038, 1.3741916743153846, 1.413584565422037, 1.4903203102256064, 1.3386586227752368, 1.2224879071530397, 1.4164969654612374]"
Oc1cc(OC)cc2OC(=CC(=O)c12)c6cc(c5c(O)cc(O)c3c5OC(=CC3=O)c4ccc(OC)cc4)c(OC)cc6,[M-H]-,235.495502,304.4,"[1.3660649225067922, 1.3984592601540666, 1.3981587692128628, 1.367510632029558, 1.4240822862321296, 1.3931303936437984, 1.4000230957245374, 1.3743169217975624, 1.384496598967696, 1.3397949055888176, 1.4745360153554485, 1.223858197581129, 1.480263770806075, 1.4792386505411246, 1.4021312320472605, 1.409681589735965, 1.47633301392683, 1.4057293274621794, 1.3702835034953225, 1.394192130366466, 1.395686594766923, 1.3651702564258474, 1.4011953088327849, 1.4014084387812704, 1.3789606032836257, 1.3810384084019973, 1.33803061965391, 1.4712211037925855, 1.224157229128285, 1.4767148421645881, 1.401848686176519, 1.3987125078473932, 1.3951917847846762, 1.3670299186231292, 1.4232372878622188, 1.3940091098167053, 1.401694849317651, 1.4102852349456887, 1.3731836083133604, 1.4208039257482348, 1.3972390342292047, 1.3993510439042331, 1.3988615502713182, 1.396249994359964, 1.4816917781226144, 1.4028382887637563, 1.4116566916388775, 1.4004818880817156]"
COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)OC,[M-H]-,230.7757553,298.3,"[1.4220701273317344, 1.367092683718046, 1.3934846516871104, 1.4023090313536957, 1.4034151161938762, 1.4012180251597977, 1.3985291876694632, 1.4783401646458887, 1.3400391310273299, 1.4686377957941572, 1.2264873387128707, 1.4676500962506493, 1.3946621608313405, 1.3770599865486868, 1.4099875184155506, 1.4078839903630966, 1.3959486338709868, 1.3904656444690884, 1.3689982121205682, 1.3702072412531483, 1.4765064599479696, 1.410426036948519, 1.398276975728562, 1.3996293977193957, 1.3993124837166298, 1.4012177458382002, 1.4750301053078376, 1.339342899631814, 1.4743772847839454, 1.2223553199119952, 1.481443439232831, 1.4011836451000057, 1.398055353983339, 1.390107788324989, 1.3886540571871802, 1.3980787038991662, 1.3734769832244107, 1.3632523961688154, 1.364604230580138, 1.3727362668488654, 1.4209190679341113, 1.3948480960297525, 1.3839141496821992, 1.3972748532171193, 1.4082777345201136, 1.3823177683677454, 1.3988593839379093]"
C1(=O)O[C@H]2[C@@]3([C@]41[C@H](C[C@@]3(O)C(C)(C)C)OC(=O)C4)[C@H](C(=O)O2)O,[M-H]-,162.3961641,161.66666666666666,"[1.2189446574087819, 1.358332517654127, 1.4244292772266696, 1.5388626919130053, 1.5306666910979752, 1.5045500628390218, 1.5247320115287402, 1.557712762407037, 1.4353003912985238, 1.5959000471190032, 1.5492724458375393, 1.5623838154832188, 1.5442216603064771, 1.423667359794483, 1.3657922110787675, 1.219313868699922, 1.5022223655905265, 1.5252981248444961, 1.5169177691446218, 1.2210025502721016, 1.3537325454851963, 1.4214621234125702, 1.5065416179062106, 1.4188340222622777, 1.5890218332141566, 1.5115729607842978]"
C1CC(=O)OC2=CC=CC=C21,[M-H]-,127.47438,90.70000000000002,"[1.5152866499112843, 1.5052983182473805, 1.2272552654042699, 1.3892057182960298, 1.4071690481626973, 1.3919888798703905, 1.3935389869572874, 1.3967489833293218, 1.3975446007539143, 1.3971291420895988, 1.494794581876853, 1.3940266341195955]"
CC1=CC(=O)OC2=CC(=CC(=C12)O)O,[M-H]-,135.2771415,109.03333333333333,"[1.5010323514706947, 1.3420552786747049, 1.467356696144719, 1.2253418527456552, 1.381051219603911, 1.4109385629827818, 1.398113235000198, 1.3846049259942648, 1.3889148851945834, 1.4013832030982751, 1.4067041338188004, 1.369535234229075, 1.3627418777653248, 1.4778309845145408, 1.4024425946517494]"
CC1=CC(=O)OC2=C1C=C(C=C2)O,[M-H]-,135.4796567,103.8,"[1.5001265753053585, 1.3411118794914916, 1.4710306290257384, 1.225714513945674, 1.383614094526839, 1.4079826717755555, 1.3973498722362125, 1.3998146317071523, 1.3958373898196272, 1.391368172503407, 1.3922191118242417, 1.3641791985818634, 1.4692956999533415, 1.3966566053930483]"
CC1=CC(=O)OC2=CC(=C(C=C12)O)O,[M-H]-,135.3323523,111.76666666666668,"[1.500284262744395, 1.3412480338693356, 1.470790837467117, 1.2254055984429741, 1.3834392025892754, 1.4090866037946308, 1.3962139382271967, 1.3887791456154663, 1.3957596644646388, 1.398558331948478, 1.4019328315564685, 1.3674191556111546, 1.3659381643574262, 1.4702651132765687, 1.3988084502097615]"
C1=CC2=C(C=CC(=O)O2)C=C1O,[M-H]-,129.6139591,93.9,"[1.3931862228459861, 1.3929864296619971, 1.3951679452210228, 1.4541898308477763, 1.3365245266529346, 1.4737593747647217, 1.2255934591546296, 1.3877438624473446, 1.397364203104492, 1.395273916284087, 1.3639778997520748, 1.3930818615218983, 1.4085720670553752]"
C1=CC=C(C=C1)C2=CC(=O)OC3=C2C=CC(=C3O)O,[M-H]-,157.0131908,143.56666666666666,"[1.3944897805511745, 1.3958664985151523, 1.4005286268305528, 1.4005287067287908, 1.3958658540259132, 1.4749068963572751, 1.3422042100955485, 1.4700819739796172, 1.2260734446994923, 1.3813230377514951, 1.4072257507651693, 1.3957547682055254, 1.4053074180169736, 1.400783540185765, 1.3896644447880273, 1.3921329461659349, 1.3671421886545794, 1.3676249500522266, 1.394490246204967, 1.470780961854991, 1.3921907613449247]"
COc2cc(O)ccc2/C=C/C(=O)c1ccc(O)cc1,[M-H]-,171.5390084,161.63333333333333,"[1.4218687638851446, 1.37436771308167, 1.4019089860553984, 1.3937058007973129, 1.3643043512519195, 1.3869906365273694, 1.3937082627148962, 1.4040960804125722, 1.4722619182501857, 1.3409744002206847, 1.4865124583684628, 1.2267420090254646, 1.48799319806511, 1.401522866747535, 1.395896755144086, 1.3898941737686443, 1.3628650536988005, 1.391829575872541, 1.3986539370816362, 1.402582200693137, 1.4130379819260506]"
COC1=C(C=CC(=C1O)O)C=CC(=O)C2=CC=C(C=C2)O,[M-H]-,171.1387914,163.0666666666667,"[1.4194381473978996, 1.3713467553135745, 1.4153346270681302, 1.4070078559266397, 1.3936013844514958, 1.3869614296300863, 1.4012726477358757, 1.3711904603952343, 1.3712128782982291, 1.472697193582505, 1.3416138905712267, 1.4862522709235473, 1.2276431634839082, 1.480519264257441, 1.4015323577529515, 1.3974553958600908, 1.3927008294807068, 1.3911483090490273, 1.3953571644803615, 1.3631508262218028, 1.399250270694757, 1.3994659964634402]"
CC(C)(C=C)c1c(cc(c(c1)/C=C/C(=O)c1ccc(cc1)O)OC)O,[M-H]-,194.5595589,209.1,"[1.5486854537424497, 1.544781805682011, 1.5399613032592856, 1.3414141297443658, 1.5500580508908541, 1.4032443934515635, 1.402515492741642, 1.3963818322798218, 1.4046509433211019, 1.4084903867390517, 1.4751511847558778, 1.341913310076354, 1.4885152330828761, 1.2264355986906486, 1.488014993925081, 1.4016110432047342, 1.3958600191467827, 1.389795243450606, 1.3918089873072916, 1.398783900900835, 1.362810707034092, 1.3720932635086334, 1.4205920782519779, 1.367241509163537, 1.4128349528085655, 1.4024331072412868]"
CC1(C=Cc2c(O1)ccc1c2OC[C@H](C1)c1c(cc(cc1)O)O)C,[M-H]-,184.4591631,195.43333333333334,"[1.5332276442636679, 1.5093250645012437, 1.335490053067789, 1.4591187155736491, 1.3981628608138048, 1.3665436422136918, 1.3952728261720388, 1.3935377859928193, 1.4004704159043466, 1.4048906152128917, 1.3756268684086792, 1.4316217416126205, 1.529484122727789, 1.5304691919338067, 1.520064746029526, 1.402686057738589, 1.3947710486618239, 1.3884915418714672, 1.389157576070299, 1.3977651854543616, 1.3636513822963474, 1.3670141252791508, 1.5333517481956052, 1.4414561524024074, 1.5052785456264521, 1.4072178907028468, 1.4090816567954545]"
